@relation 'Music: -C 6'

@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-clam {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}
@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric

@data
0,0,1,0,1,0,0.308016,0.140638,0.225624,0.657536,0.473682,0.249265,0.654774,0.396093,0.712463,0.470117,0.571888,0.388266,0.573171,0.488708,0.452094,0.486788,0.284411,0.209912,0.151211,0.36247,0.422969,0.629572,0.461308,0.444262,0.545872,0.541891,0.58124,0.297402,0.468361,0.487834,0.539883,0.246145,0.108531,0.13903,0.104438,0.133349,0.251789,0.354738,0.309201,0.283063,0.244616,0.209304,0.136622,0.10772,0.144361,0.143693,0.144781,0.098445,0.341437,0.202357,0.860223,0.342202,0.306656,0.442951,0.395475,0.321073,0.468044,0.403467,0.284451,0.160836,0.178879,0.31108,0.189637,0.119301,0.019539,0.269841,0.135291,0.255639,0.141573,0.292725,0.225545
1,0,0,0,0,1,0.302325,0.319594,0.277223,0.699399,0.332222,0.505165,0.504993,0.588205,0.324822,0.942151,0.454141,0.479402,0.51176,0.397405,0.45497,0.459085,0.339012,0.554112,0.182621,0.3721,0.426628,0.758434,0.769272,0.649798,0.552086,0.907751,0.742137,0.303806,0.472983,0.409488,0.528253,0.295398,0.112742,0.315082,0.147118,0.080884,0.165221,0.224176,0.300298,0.376927,0.202652,0.177778,0.169328,0.062193,0.168261,0.125536,0.130755,0.072764,0.403316,0.378731,0.872942,0.346297,0.266067,0.559388,0.450407,0.371965,0.445117,0.503361,0.407364,0.195553,0.202802,0.214723,0.183555,0.129287,0.036938,0.079365,0.021766,0.503759,0.117861,0.01679,0.102009
0,1,1,0,0,0,0.466144,0.207556,0.116923,0.49796,0.511176,0.171581,0.630504,0.411004,0.228253,0.583913,0.320513,0.342736,0.828911,0.444553,0.317946,0.285302,0.132263,0.069744,0.043975,0.125917,0.117985,0.205679,0.237997,0.197225,0.269176,0.5696,0.526165,0.391011,0.55864,0.395447,0.515258,0.335784,0.205122,0.165686,0.109604,0.466446,0.322293,0.466591,0.578631,0.617609,0.457445,0.627501,0.466053,0.305608,0.402489,0.40444,0.400913,0.235938,0.313142,0.212829,0.911011,0.514691,0.300382,0.409869,0.410445,0.205692,0.351337,0.589853,0.473578,0.423528,0.612781,0.302235,0.187553,0.262764,0.027134,0.666667,0.069696,0.631579,0.198363,0.131579,0.27041
0,0,1,1,0,0,0.120819,0.289518,0.06538,0,0.446412,0.862041,0.447155,0.632987,0.491822,0.660764,0.728848,0.548188,0.734549,0.653049,0.397859,0.37359,0.124807,0.594087,0.062183,0.254877,0.329985,0.296942,0.211336,0.215178,0.188349,0.192677,0.170168,0.092366,0.167173,0.133405,0.13954,0.090322,0.207799,0.695062,0.173594,0.619593,0.68141,0.271537,0.334709,0.632421,0.418995,0.29675,0.117845,0.091254,0.157828,0.232483,0.117083,0.07965,0.505408,0.842833,0.908659,0.795318,0.581249,0.580169,0.312948,0.317265,0.422674,0.382351,0.222039,0.193237,0.236398,0.230614,0.092669,0.078738,0.011019,0,0.009967,0,0.0458,0.08037,0.06724
0,0,0,0,0,1,0.084525,0.843998,0.345811,0.535694,0.277824,0.716941,0.332003,0.47009,0.391437,0.465921,0.532316,0.331287,0.623139,0.586702,0.264371,0.461584,0.150563,0.956094,0.256026,0.19163,0.156582,0.11234,0.012298,0.069001,0.03556,0.190881,0.167517,0.091177,0.198955,0.153793,0.171167,0.076397,0.062473,0.318377,0.139721,0.166099,0.281679,0.061448,0.161423,0.095771,0.050786,0.153473,0.098135,0.009431,0.012126,0.039958,0.051582,0.020695,0.356971,0.007099,0.800157,0.563153,0.244175,0.15733,0.009471,0.038957,0,0.158663,0.038716,0.032211,0.089075,0.011374,0.041785,0.025176,0.77055,0.253968,0.743363,0.240602,0.711251,0.782596,0.781389
0,0,1,0,1,0,0.388249,0.266819,0.119194,0.698994,0.282574,0.337936,0.399056,0.449607,0.268814,0.37572,0.612507,0.437755,0.749356,0.551221,0.36039,0.293861,0.23443,0.315874,0.068047,0.134526,0.076031,0.165043,0.245803,0.238049,0.269444,0.380024,0.299292,0.276797,0.395144,0.295969,0.366777,0.203202,0.173605,0.195245,0.109193,0.193479,0.162123,0.164649,0.261556,0.396535,0.456179,0.34647,0.148068,0.171301,0.155652,0.1431,0.148914,0.132695,0.327666,0.426755,0.924863,0.489593,0.250905,0.207929,0.22547,0.346931,0.421635,0.362376,0.198998,0.265681,0.290887,0.124734,0.152726,0.125921,0.476844,0.301587,0.579062,0.285714,0.432692,0.354981,0.548205
0,0,0,1,1,0,0.073516,0.006444,0.064985,0.569578,0.485708,0.574921,0.449156,0.624553,0.499157,0.806064,0.658378,0.37558,0.562982,0.538298,0.317558,0.174411,0.049808,0.068569,0.055153,0.113223,0.15959,0.132052,0.198355,0.266137,0.285045,0.171058,0.333167,0.157931,0.239635,0.21269,0.285863,0.220774,0.112443,0.131317,0.101385,0.306394,0.248436,0.17712,0.361032,0.353705,0.276932,0.168125,0.330667,0.113338,0.300497,0.247557,0.182578,0.148397,0.446778,0.338134,0.913886,0.598316,0.408406,0.274587,0.430161,0.413175,0.44979,0.21734,0.522866,0.144865,0.213561,0.092858,0.080796,0.159282,0.020117,0.761905,0,0.721805,0.123762,0.234353,0.21986
0,0,1,1,1,0,0.114675,0.023556,0.078269,0.427894,0.70098,0.718364,0.610962,0.472947,0.495295,0.475219,0.582164,0.437995,0.552003,0.404174,0.438705,0.325055,0.063054,0.066733,0.067409,0.142066,0.2324,0.272775,0.41705,0.324723,0.285096,0.47154,0.338745,0.282751,0.347608,0.367925,0.348582,0.229055,0.051234,0.091004,0.199366,0.33696,0.385274,0.259054,0.628812,0.436774,0.352216,0.347088,0.161482,0.188453,0.252475,0.182384,0.266382,0.175272,0.3952,0.338034,0.916674,0.555785,0.470261,0.563208,0.705726,0.493945,0.564491,0.749114,0.342826,0.261115,0.258315,0.258086,0.166912,0.157654,0.032607,0.412698,0.154275,0.390977,0.160874,0.053901,0.246898
0,0,0,0,0,1,0.667757,0.435007,0.295082,0.720255,0.283913,0.388505,0.532303,0.435993,0.242038,0.536455,0.447299,0.407861,0.338133,0.539407,0.296164,0.422085,0.725528,0.570247,0.1489,0.368176,0.562062,0.863521,0.7623,0.796129,0.745618,0.907994,1,0.329583,0.790078,0.526173,0.601832,0.386042,0.259107,0.256843,0.236703,0.103897,0.156981,0.215124,0.303652,0.307329,0.339585,0.203844,0.135722,0.057392,0.149925,0.078503,0.098507,0.086987,0.767265,0.257498,0.885225,0.466194,0.45978,0.645987,0.540643,0.486596,0.506955,0.655836,0.35288,0.129891,0.341705,0.191759,0.135345,0.191042,0.007354,0.111111,0.118419,0.105263,0.066576,0.141669,0.136522
0,0,0,1,1,0,0.165471,0.049576,0.129586,0.564841,0.655588,0.406044,0.52904,0.553607,0.640757,0.590217,0.633966,0.351019,0.91188,0.323635,0.364442,0.888329,0.107189,0.101184,0.088412,0.20791,0.34448,0.419849,0.460065,0.287675,0.416315,0.674227,0.528402,0.344311,0.493619,0.412638,0.448594,0.334447,0.07766,0.107688,0.133674,0.239793,0.300316,0.262577,0.327312,0.361251,0.388486,0.321127,0.226937,0.192354,0.275769,0.243421,0.234665,0.139675,0.397477,0.289377,0.904608,0.53809,0.586812,0.663433,0.486182,0.341723,0.505747,0.777228,0.405951,0.279124,0.438072,0.296226,0.162079,0.392692,0.04415,0.968254,0,0.917293,0.085735,0.195064,0.168611
0,0,0,0,1,0,0.249353,0.115706,0.150393,0.604571,0.395248,0.342006,0.535494,0.489089,0.48719,0.57279,0.727425,0.532485,0.915896,0.683977,0.257999,0.392154,0.277395,0.22137,0.116115,0.206359,0.240545,0.431501,0.382445,0.394254,0.440166,0.55674,0.246582,0.165223,0.265505,0.256709,0.343923,0.259366,0.081609,0.099545,0.217741,0.120503,0.239854,0.343137,0.42001,0.366155,0.333809,0.182768,0.108222,0.10847,0.231771,0.126894,0.188178,0.141665,0.365344,0.244309,0.868107,0.500489,0.365985,0.500167,0.52399,0.59914,0.731101,0.670149,0.186887,0.233151,0.221957,0.231367,0.156876,0.242367,0.044253,0.047619,0.031735,0.045113,0.107542,0.094288,0.094925
0,1,1,0,0,0,0.234748,0.345327,0.283809,0.528194,0.266313,0.579372,0.484155,0.651875,0.370097,0.779882,0.602328,0.46063,0.853308,0.4528,0.530215,0.398977,0.395557,0.692152,0.220567,0.453249,0.238826,0.572764,0.598216,0.474718,0.476521,0.550761,0.380412,0.250126,0.425383,0.30128,0.525105,0.301065,0.140133,0.373801,0.102736,0.257948,0.139977,0.430997,0.480594,0.232202,0.300224,0.211152,0.137166,0.101212,0.158198,0.095025,0.154887,0.100066,0.730688,0.378708,0.818712,0.369331,0.129316,0.475561,0.469299,0.245721,0.717489,0.521945,0.245106,0.248948,0.269829,0.146687,0.218662,0.195054,0.393317,0.333333,0.21295,0.315789,0.536923,0.084671,0.434118
0,0,1,0,0,0,0.237621,0.092345,0.106418,0.367348,0.742304,0.33316,0.431726,0.471343,0.37369,0.302135,0.44453,0.369822,0.540099,0.364083,0.335377,0.344071,0.066212,0.041964,0.042798,0.157162,0.1457,0.146432,0.065773,0.121788,0.088694,0.22676,0.234602,0.165693,0.262979,0.222469,0.269364,0.195523,0.114923,0.181579,0.149935,0.78871,0.707725,0.638144,0.204024,0.347459,0.234719,0.153905,0.13362,0.100976,0.133368,0.14185,0.138735,0.154032,0.326674,0.278001,0.9307,0.624403,0.504955,0.354199,0.20578,0.147287,0.150164,0.221939,0.213514,0.239292,0.215981,0.209818,0.117073,0.090866,0.079942,0.968254,0,0.917293,0.121421,0.24546,0.198887
0,1,0,0,0,0,0.327983,0.230685,0.132794,0.903136,0.415985,0.325262,0.731657,0.336866,0.558643,0.349657,0.517238,0.342541,0.158832,0.438234,0.386312,0.308592,0.093317,0.122037,0.101328,0.059937,0.136554,0.224283,0.261886,0.235881,0.228107,0.272311,0.160781,0.125143,0.272953,0.228214,0.297135,0.189824,0.057878,0.078739,0.063109,0.015345,0.101484,0.13575,0.17455,0.153941,0.139157,0.125966,0.082971,0.093277,0.123332,0.084218,0.138895,0.080707,0.267292,0.159026,0.909095,0.390292,0.11903,0.167903,0.118337,0.16561,0.218219,0.291361,0.150635,0.097828,0.142712,0.190028,0.111757,0.162765,0.054646,0.333333,0.166742,0.315789,0.169167,0.248466,0.373473
0,0,1,0,0,0,0.358559,0.205397,0.165055,0.599622,0.342423,0.409525,0.536237,0.511132,0.224877,0.527332,0.829975,0.563493,0.221654,0.273335,0.389333,0.422619,0.260891,0.255638,0.113408,0.233339,0.209443,0.464667,0.521765,0.375699,0.403645,0.432632,0.508297,0.375466,0.415389,0.280459,0.343659,0.260406,0.10928,0.119574,0.146589,0.182269,0.205488,0.388645,0.566144,0.31619,0.316983,0.174037,0.175634,0.13535,0.180161,0.16372,0.255521,0.092723,0.355649,0.292521,0.899599,0.523575,0.236644,0.572918,0.392491,0.289061,0.426562,0.411998,0.383268,0.236672,0.257509,0.118168,0.111609,0.087698,0.201462,0.285714,0.302842,0.270677,0.318752,0.321139,0.384624
1,0,0,0,0,1,0.339764,0.246647,0.142384,0.650361,0.265428,0.562666,0.367106,0.539536,0.634844,0.626407,0.702406,0.529535,0.652548,0.503436,0.310698,0.301007,0.400988,0.453939,0.143795,0.229469,0.229772,0.254665,0.19276,0.161563,0.159929,0.291502,0.245129,0.317862,0.391478,0.174856,0.407243,0.238469,0.06237,0.062398,0.081014,0.102487,0.035986,0.04924,0.079275,0.120434,0.193937,0.133026,0.05917,0.062677,0.071123,0.049091,0.080828,0.034462,0.197701,0.116828,0.888056,0.435824,0.248821,0.198743,0.137557,0.110768,0.352502,0.307759,0.256028,0.30558,0.383195,0.130058,0.137561,0.194295,0.476953,0.269841,0.578804,0.255639,0.474095,0.572281,0.555729
1,0,0,0,0,1,0.435395,0.277948,0.145852,0.865846,0.278029,0.387783,0.386372,0.413149,0.30205,0.53703,0.502229,0.425465,0.780849,0.361563,0.358969,0.325757,0.262254,0.287113,0.062689,0.167285,0.208067,0.263508,0.433361,0.47271,0.428704,0.506044,0.455145,0.29032,0.51595,0.320521,0.401486,0.273051,0.093522,0.152802,0.164084,0.03886,0.131867,0.235041,0.332022,0.436807,0.205412,0.240631,0.142991,0.094316,0.234231,0.078242,0.114678,0.071436,0.305889,0.274857,0.911099,0.42808,0.280643,0.287131,0.282974,0.344584,0.467306,0.408066,0.235041,0.162252,0.279994,0.069944,0.131247,0.113164,0.16247,0.603175,0.236405,0.571429,0.317625,0.108762,0.397799
0,0,0,1,1,0,0.202942,0.183536,0.034836,0.310933,0.440012,0.624974,0.649808,0.495459,0.24645,0.598749,0.543027,0.29476,0.014565,0.592587,0.542015,0.263759,0.092655,0.217596,0.024886,0.118116,0.168749,0.02523,0.086308,0.060491,0.030693,0.115229,0.124337,0.072717,0.278187,0.23809,0.266435,0.316411,0.341465,0.766056,0.13931,0.340163,0.482588,0.215465,0.586705,0.360166,0.543083,0.306824,0.433855,0.291985,0.71277,0.60842,0.423883,0.448378,0.385395,0.783768,0.937233,0.76757,0.319687,0.15736,0.331732,0.235711,0.539951,0.559856,0.452804,0.211722,0.566006,0.494589,0.401732,0.704047,0.027771,0.079365,0,0.503759,0.078987,0.055304,0.086738
1,1,0,0,0,0,0.515936,0.58442,0.237145,0.810956,0.212205,0.354888,0.322359,0.514662,0.333143,0.425845,0.508776,0.468496,0.699374,0.555302,0.46892,0.30275,0.421121,0.558457,0.141793,0.213573,0.239616,0.290653,0.18376,0.287841,0.308843,0.424813,0.378786,0.188538,0.364551,0.329045,0.3017,0.197948,0.360761,0.423953,0.500117,0.22668,0.198083,0.301845,0.168882,0.275756,0.41396,0.36155,0.188349,0.106339,0.234651,0.209608,0.146164,0.077715,0.545436,0.839572,0.953001,0.50122,0.450124,0.330765,0.208345,0.323428,0.56802,0.604962,0.531428,0.160902,0.348314,0.30226,0.130133,0.200855,0.433182,0.190476,0.328048,0.180451,0.507231,0.450035,0.513244
1,1,1,0,0,0,0.339213,0.142276,0.111976,0.507768,0.539968,0.331043,0.448442,0.328677,0.155441,0.244194,0.519682,0.233226,0.288585,0.289691,0.24159,0.200729,0.080177,0.074524,0.026493,0.072782,0.119454,0.111389,0.11006,0.145055,0.188619,0.372453,0.491386,0.322566,0.521497,0.473209,0.489978,0.309412,0.067105,0.113857,0.084596,0.465591,0.399202,0.188173,0.21368,0.26037,0.26792,0.267567,0.269715,0.23632,0.358744,0.242294,0.284512,0.193169,0.311875,0.205249,0.938453,0.486146,0.329825,0.185789,0.146814,0.10636,0.115896,0.462241,0.377505,0.289076,0.324928,0.275982,0.191678,0.238725,0.034041,0.238095,0.066152,0.225564,0.189642,0.188189,0.230126
0,0,1,0,0,0,0.561516,0.332402,0.320215,0.697933,0.213145,0.149465,0.532874,0.504253,0.481641,0.297163,0.607454,0.550463,0.706742,0.698219,0.488323,0.686373,0.4551,0.361778,0.215319,0.326953,0.311976,0.490251,0.583671,0.630345,0.770552,0.909588,0.6022,0.645022,0.540459,0.609509,0.499461,0.328744,0.11774,0.13171,0.178173,0.119807,0.193083,0.158307,0.384085,0.490632,0.40009,0.216295,0.124753,0.114806,0.154814,0.163435,0.160127,0.111615,0.214282,0.206,0.84611,0.397828,0.205959,0.375869,0.339697,0.559578,0.504163,0.371058,0.430252,0.415475,0.282943,0.256485,0.172378,0.109853,0.250366,0.349206,0.180314,0.330827,0.442769,0.09911,0.38549
0,0,1,0,0,0,0.186231,0.062455,0.111716,0.6241,0.585783,0.372591,0.478296,0.41172,0.52738,0.531952,0.376029,0.386859,0.468029,0.522949,0.39632,0.317486,0.097851,0.08039,0.077289,0.18831,0.172304,0.381378,0.220346,0.221344,0.245507,0.292063,0.293982,0.160894,0.387334,0.378287,0.482404,0.344214,0.080804,0.091065,0.039803,0.17199,0.206189,0.334227,0.208282,0.24093,0.254317,0.207075,0.185846,0.135287,0.151105,0.248557,0.359968,0.204459,0.331246,0.257527,0.902082,0.476602,0.418772,0.375091,0.248859,0.143035,0.273947,0.370768,0.231399,0.157883,0.31715,0.479918,0.316946,0.429461,0.019768,0.650794,0.024549,0.616541,0.116231,0.137141,0.171264
1,0,0,0,0,1,0.815378,0.650818,0.294268,0.649467,0.093597,0.67048,0.34128,0.525507,0.235014,0.744214,0.494374,0.466506,0.687798,0.406644,0.513344,0.368402,0.699383,0.551038,0.170343,0.418549,0.348245,0.589276,0.691474,0.649715,0.864897,0.918123,0.824028,0.396932,0.613747,0.467609,0.556647,0.349607,0.404976,0.278582,0.092697,0.209895,0.220347,0.271385,0.324136,0.373621,0.354196,0.245131,0.085444,0.106142,0.158561,0.080016,0.107368,0.080222,0.502855,0.197858,0.86863,0.371798,0.410181,0.4476,0.380964,0.569491,0.573766,0.564377,0.463141,0.220292,0.29969,0.206997,0.109559,0.127601,0.2906,0.222222,0.145503,0.210526,0.419029,0.32061,0.424555
1,0,0,0,0,0,0.062345,0.128041,0.2296,0.668174,0.38257,0.629334,0.510871,0.60913,0.457346,0.638742,0.739638,0.590916,0.731701,0.511682,0.364486,0.27144,0.065166,0.581183,0.119954,0.248366,0.337809,0.253491,0.15389,0.153639,0.119212,0.213259,0.189197,0.093187,0.136789,0.19462,0.295051,0.185873,0.044094,0.106565,0.056182,0.129295,0.026664,0.061889,0.049788,0.07331,0.062986,0.024733,0.002611,0.011604,0.001605,0.017584,0.025322,0.030419,0.331613,0.199025,0.861965,0.314164,0.003593,0.10569,0.021577,0.024124,0.039731,0.147867,0.015604,0.044653,0.076356,0.049942,0.043377,0.064388,0.223645,0.253968,0.20356,0.240602,0.213986,0.237301,0.227472
0,0,1,0,0,0,0.332081,0.321798,0.237473,0.578144,0.248963,0.488994,0.383485,0.482254,0.673913,0.549208,0.51397,0.482846,0.375296,0.663173,0.200913,0.312782,0.339712,0.513726,0.113133,0.239495,0.29982,0.366315,0.707683,0.58307,0.469078,0.705409,0.498217,0.301432,0.530485,0.522475,0.546304,0.350056,0.102196,0.272121,0.06487,0.110043,0.231579,0.344703,0.491745,0.418569,0.298313,0.27037,0.217226,0.106112,0.199158,0.192268,0.153461,0.169243,0.363398,0.437427,0.880477,0.554396,0.295517,0.266828,0.386609,0.399328,0.346544,0.521361,0.206763,0.129912,0.229605,0.22058,0.168276,0.101313,0.01301,0.031746,0.027062,0.030075,0.089555,0.126799,0.167974
0,0,1,0,0,0,0.286597,0.137196,0.264436,0.343541,0.472775,0.218568,0.81226,0.413801,0.516279,0.484785,0.691701,0.397858,0.447886,0.568994,0.401207,0.530098,0.273754,0.198496,0.212745,0.466368,0.239491,0.721185,0.601152,0.476589,0.655941,0.946479,0.489218,0.342537,0.388413,0.412,0.477184,0.306935,0.080627,0.09185,0.103205,0.294257,0.133959,0.281458,0.245392,0.326734,0.280019,0.235577,0.238891,0.13789,0.102473,0.123427,0.200295,0.153145,0.257634,0.191932,0.831606,0.416279,0.221748,0.574363,0.193011,0.306817,0.568895,0.561449,0.279188,0.20406,0.192518,0.130541,0.159735,0.153878,0.024765,0.333333,0.377946,0.315789,0.0762,0.096021,0.290293
0,1,1,0,0,0,0.2489,0.101394,0.051057,0.540173,0.425073,0.686623,0.330119,0.549519,0.29964,0.082914,0.330694,0.283446,0.574826,0.392995,0.398545,0.493185,0.132573,0.183874,0.049333,0.17424,0.213104,0.315556,0.207414,0.263161,0.341416,0.557822,0.49712,0.367517,0.528988,0.433927,0.634083,0.566808,0.079083,0.187827,0.135494,0.216114,0.238462,0.215014,0.408845,0.382766,0.366717,0.278614,0.214286,0.196942,0.20427,0.23021,0.312536,0.188692,0.361984,0.436066,0.924471,0.479756,0.368138,0.328528,0.248268,0.251971,0.601809,0.545787,0.400471,0.375489,0.461669,0.375649,0.221468,0.350979,0.066739,0.253968,0.013867,0.240602,0.226165,0.213229,0.225362
0,0,0,1,1,0,0.21157,0.073783,0.062477,0.538135,0.498287,0.672279,0.440346,0.540418,0.532812,0.194522,0.333676,0.392815,0.421221,0.429817,0.432058,0.433676,0.084412,0.107806,0.088841,0.2213,0.269331,0.276457,0.046397,0.180192,0.130481,0.35747,0.303578,0.159263,0.181602,0.32472,0.451149,0.305727,0.093868,0.163985,0.081543,0.174137,0.322782,0.310723,0.138762,0.434499,0.251663,0.203609,0.204644,0.221281,0.271596,0.245228,0.304085,0.18705,0.322745,0.375757,0.912449,0.657512,0.501956,0.446511,0.151537,0.336564,0.281851,0.495981,0.379492,0.265536,0.41637,0.516892,0.310616,0.506115,0.059806,0.761905,0,0.721805,0.030459,0.342685,0.195405
0,1,0,0,0,0,0.493426,0.509501,0.28365,0.697662,0.163366,0.5246,0.345586,0.5979,0.490198,0.586609,0.755277,0.492304,0.794749,0.679799,0.359163,0.388856,0.450846,0.610647,0.187583,0.296447,0.237039,0.324491,0.257334,0.283826,0.325517,0.574065,0.486639,0.282651,0.343907,0.442332,0.390669,0.271596,0.072158,0.14318,0.123576,0.064792,0.056286,0.05,0.080374,0.092515,0.121746,0.09092,0.091456,0.067482,0.049009,0.075954,0.048342,0.075701,0.158646,0.134844,0.830081,0.382157,0.141095,0.235674,0.084689,0.076196,0.088504,0.261967,0.040878,0.125263,0.150434,0.035397,0.072432,0.07614,0.433999,0.253968,0.421792,0.240602,0.401453,0.476539,0.470355
0,0,0,0,0,1,0.537182,0.540447,0.134748,0.787345,0.129166,0.656119,0.393123,0.494864,0.473522,0.439378,0.260844,0.374693,0.77992,0.257166,0.196042,0.227873,0.517832,0.600146,0.063723,0.218574,0.309776,0.428087,0.544099,0.443358,0.367601,0.51533,0.579351,0.356388,0.576462,0.346802,0.474396,0.243968,0.209174,0.282755,0.064107,0.074965,0.1567,0.170407,0.317019,0.357309,0.336602,0.172807,0.296544,0.149368,0.417378,0.160817,0.198769,0.084952,0.441545,0.170443,0.918852,0.351719,0.263131,0.371861,0.490371,0.279473,0.302564,0.419212,0.236562,0.297646,0.284758,0.218875,0.125961,0.159767,0.015151,0.555556,0.152111,0.526316,0.140028,0,0.246085
1,0,0,0,0,1,0.160023,0.320485,0.171053,0.573631,0.347578,0.743537,0.302987,0.583054,0.515414,0.574646,0.794292,0.808352,0.823379,0.429445,0.155748,0.787797,0.237446,0.771116,0.156415,0.340984,0.463934,0.397672,0.115182,0.056225,0.127262,0.055966,0.111559,0.015396,0.137567,0.079716,0.12366,0.169861,0.042896,0.185877,0.185687,0.287851,0.205001,0.086747,0.172408,0.018803,0.06053,0.045934,0.063341,0.041978,0.044627,0.018072,0.048059,0.04193,0.27897,0.189451,0.877907,0.465878,0.320443,0.062776,0.193113,0.139464,0.092275,0.233738,0.163507,0.079808,0.085235,0.016023,0.026454,0.064249,0.182883,0.269841,0.309826,0.255639,0.2056,0.345366,0.341303
